,Location,Price,Area,Longitude,Latitude
2501,"MegapolitanCinere,Depok",Rp1.650.000.000,Depok,106.8138131,-6.4074657
2502,"Cipayung,Depok",Rp435.000.000,Depok,106.8138131,-6.4074657
2503,"Jimbaran,Badung",Rp1.570.000.000,Badung,113.3703238,-7.1227296
2504,"Indonesia,55172,Yogyakarta,JalanTegalGenduKotagede,Yogyakarta",Rp680.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
2505,"JalanTegalGendu,Kotagede,JogjaKota(DepanBNIKotagede)Kotagede,Yogyakarta",Rp935.750.000,Yogyakarta,110.36722565020224,-7.9778383999999996
2506,"Indonesia,Bantul,JalanNgentak-Kalirandu,Bangunjiwo,KasihanKasihan,Bantul",Rp244.200.000,Bantul,110.38555335898621,-7.89825435
2507,"orchardmansionpauwonindahPakuwon,Surabaya",Rp495.000.000,Surabaya,112.7378266,-7.2459717
2508,"Dinoyo,Malang",Rp608.000.000,Malang,112.6340291,-7.9771206
2509,"Sleman	Ambarketawang,Balecatur,Gamping,JalanWatesKm.8,Sleman,DIYogyakarta,RingroadBarat	Gamping,Sleman",Rp257.600.000,Sleman,110.38129042693123,-7.6894175
2510,"Mambal,Badung",Rp265.000.000,Badung,113.3703238,-7.1227296
2511,"JlMerpatiC10/18,Rt.04/011VilllaJatirasaJatiasih,Bekasi",Rp600.000.000,Bekasi,106.9945444,-6.2349858
2512,"GandariaUtaraKebayoranBaruKebayoranBaru,JakartaSelatan",Rp25.500.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2513,"jlterusanryacudu,jatiagung,lampungselatanJatiAgung,LampungSelatan",Rp89.600.000,Lampung,105.0272986,-4.8555039
2514,"Parung,Bogor",Rp400.000.000,Bogor,106.7972421,-6.5962986
2515,"Jln.Purigadingraya,Jimbaran.Bali.Jimbaran,Badung",Rp1.580.560.000,Badung,113.3703238,-7.1227296
2516,"BojongkonengCibeunyingBandungCibeunying,Bandung",Rp488.000.000,Bandung,107.6049539,-6.9344694
2517,"Merdeka,Bandung",Rp138.600.000,Bandung,107.6049539,-6.9344694
2518,"Indonesia,Pekanbaru,JalanMuhajirinPekanbaru",Rp325.000.000,Pekanbaru,101.4515727,0.5262455
2519,"Jl.RayaJonggol-CileungsiNo.km23,RW.2,Sukamaju,Cileungsi,Bogor",Rp206.380.690,Bogor,106.7972421,-6.5962986
2520,"Citraland,Surabaya",Rp1.925.000.000,Surabaya,112.7378266,-7.2459717
2521,"maguwoharjoMaguwoharjo,Sleman",Rp2.102.100.000,Sleman,110.38129042693123,-7.6894175
2522,"JalanMTHaryonoKav25-26,Tebet,JakartaSelatan",Rp809.200.000,Jakarta Selatan,106.80486324917382,-6.28381815
2523,"GedungairGedongAir,BandarLampung",Rp355.000.000,Bandar Lampung,105.2643742,-5.4460713
2524,"KebayoranLama,JakartaSelatan",Rp650.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2525,"Jl.RayaUbudNo.1PeliatanUbudUbud,Gianyar",Rp3.400.000.000,Gianyar,115.32605401537212,-8.5482357
2526,"Indonesia,16464,Depok,Tapos,JalanRayaTaposCimanggis,Depok",Rp845.000.000,Depok,106.8138131,-6.4074657
2527,"Indonesia,BandarLampung,Sukabumi,JalanPangeranTirtayasaKedamaian,BandarLampung",Rp670.000.000,Bandar Lampung,105.2643742,-5.4460713
2528,"Indonesia,TangerangKabupaten,11,JalanRayaMaukSepatan,Tangerang",Rp903.574.000,Tangerang,106.6384468,-6.1760311
2529,"JljoyoagungLowokwaru,Malang",Rp550.000.000,Malang,112.6340291,-7.9771206
2530,"Indonesia,65141,MalangKota,JalanSoekarnoHattaLowokwaru,Malang",Rp6.000.000.000,Malang,112.6340291,-7.9771206
2531,"Sukamekar,Karawang",Rp298.000.000,Karawang,107.307897,-6.3042012
2532,"RukoSipansaSummareconBekasi,Bekasi",Rp2.800.000.000,Bekasi,106.9945444,-6.2349858
2533,"KotaBaruParahyanganPadalarang,WestBandung",Rp1.870.000.000,Bandung,107.6049539,-6.9344694
2534,"CikarangUtara,Bekasi",Rp370.000.000,Bekasi,106.9945444,-6.2349858
2535,"HegarmanahResidenceHegarmanah,Bandung",Rp2.600.000.000,Bandung,107.6049539,-6.9344694
2536,"PandakgedeTabanan,Tabanan",Rp430.000.000,Tabanan,115.1265683,-8.5392306
2537,"Indonesia,MadiunKota,JalanTawangBhaktiTawangrejo,Madiun",Rp480.000.000,Madiun,111.67319262808837,-7.61188765
2538,"GRIYAlokaSerpong,TangerangSelatan",Rp3.000.000.000,Tangerang,106.6384468,-6.1760311
2539,"Cicaheum,Bandung",Rp1.394.990.000,Bandung,107.6049539,-6.9344694
2540,"Ciomas,Bogor",Rp575.000.000,Bogor,106.7972421,-6.5962986
2541,"Jl.SultanAgungTirtayasa,KedawungRegency3Kesambi,Cirebon",Rp900.000.000,Cirebon,108.5608483,-6.7137044
2542,"jalansepakat,sail,rejosari,tenayanraya,pekanbaruRejoSari,Pekanbaru",Rp300.000.000,Pekanbaru,101.4515727,0.5262455
2543,"jl.kecapi,bekasiPondokGede,Bekasi",Rp888.000.000,Bekasi,106.9945444,-6.2349858
2544,"Serpong,TangerangSelatan",Rp1.675.000.000,Tangerang,106.6384468,-6.1760311
2545,"Kediri,Tabanan",Rp425.000.000,Tabanan,115.1265683,-8.5392306
2546,"Sedayu,Bantul",Rp152.460.000,Bantul,110.38555335898621,-7.89825435
2547,"Depok,Sleman",Rp15.822.000.000,Sleman,110.38129042693123,-7.6894175
2548,JntanjungdurenselatanJakartaBarat,Rp935.000.000,Jakarta Barat,106.74389124027667,-6.16156235
2549,"JalanAmbon,Ciater,Serpong,TangerangSelatan",Rp1.612.845.000,Tangerang,106.6384468,-6.1760311
2550,"Indonesia,65141,MalangKota,JalanSoekarnoHattaLowokwaru,Malang",Rp6.000.000.000,Malang,112.6340291,-7.9771206
2551,"JljoyoagungLowokwaru,Malang",Rp550.000.000,Malang,112.6340291,-7.9771206
2552,"RukoSipansaSummareconBekasi,Bekasi",Rp2.800.000.000,Bekasi,106.9945444,-6.2349858
2553,"PandakgedeTabanan,Tabanan",Rp430.000.000,Tabanan,115.1265683,-8.5392306
2554,"Indonesia,MadiunKota,JalanTawangBhaktiTawangrejo,Madiun",Rp480.000.000,Madiun,111.67319262808837,-7.61188765
2555,"Sukamekar,Karawang",Rp298.000.000,Karawang,107.307897,-6.3042012
2556,"GRIYAlokaSerpong,TangerangSelatan",Rp3.000.000.000,Tangerang,106.6384468,-6.1760311
2557,"Indonesia,BandarLampung,Sukabumi,JalanPangeranTirtayasaKedamaian,BandarLampung",Rp670.000.000,Bandar Lampung,105.2643742,-5.4460713
2558,"KotaBaruParahyanganPadalarang,WestBandung",Rp1.870.000.000,Bandung,107.6049539,-6.9344694
2559,"Indonesia,TangerangKabupaten,11,JalanRayaMaukSepatan,Tangerang",Rp903.574.000,Tangerang,106.6384468,-6.1760311
2560,"Jl.AlternatifCibubur-CileungsiKM6GunungPutri,Bogor",Rp1.800.000.000,Bogor,106.7972421,-6.5962986
2561,"Tebet,JakartaSelatan",Rp27.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2562,"JalanLetkolAtangSanjaya,DesaBantarJayaKecamatanBantarKambing,RancaBungur,Bogor",Rp373.600.000,Bogor,106.7972421,-6.5962986
2563,Jl.MelatiKaranggintungBanyumas,Rp950.000.000,Banyumas,109.11674648495966,-7.45507165
2564,"Jlkaliurangkm13Ngaglik,Sleman",Rp2.400.000.000,Sleman,110.38129042693123,-7.6894175
2565,"Indonesia,Sleman,7,JalanKaliurangCondongCatur,Sleman",Rp4.500.000.000,Sleman,110.38129042693123,-7.6894175
2566,"Jl.BSDGrandBoulevard,LengkongKulon,Tangerang,Banten15331BumiSerpongDamai,TangerangSelatan",Rp18.934.450.000,Tangerang,106.6384468,-6.1760311
2567,"Jl.pulorayaVno.1rt04rw01PetogoganJakartaSelatanKebayoranBaru,JakartaSelatan",Rp6.935.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2568,"JalanRayaCadas-Kukun,Sindangsari,Kec.Ps.Kemis,Tangerang.Rajeg,Tangerang",Rp617.000.000,Tangerang,106.6384468,-6.1760311
2569,"Jagakarsa,JakartaSelatan",Rp2.300.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2570,"Lawang,Malang",Rp280.000.000,Malang,112.6340291,-7.9771206
2571,"AntapanimasAntapani,Bandung",Rp750.000.000,Bandung,107.6049539,-6.9344694
2572,"Jl.MedokanSawahTimurRungkutSurabayaRungkut,Surabaya",Rp550.000.000,Surabaya,112.7378266,-7.2459717
2573,"VillamangonharjosemarangTembalang,Semarang",Rp7.500.000.000,Semarang,110.4229104,-6.9903988
2574,"JlMochKahfi1CiganjurJagakarsa,JakartaSelatan",Rp2.450.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2575,"Gedebage,Bandung",Rp1.491.000.000,Bandung,107.6049539,-6.9344694
2576,"Indonesia,Cimahi,JalanCipageranAsriCipageran,Cimahi",Rp873.000.000,Cimahi,107.5423099,-6.8731527
2577,"Indonesia,BandungKota,Arcamanik,ArcamanikEndahArcamanik,Bandung",Rp575.000.000,Bandung,107.6049539,-6.9344694
2578,Subang,Rp155.000.000,Subang,107.7587397,-6.5689807
2579,"JalanCinangkaRaya,Sarua,Bojongsari,Depok",Rp765.000.000,Depok,106.8138131,-6.4074657
2580,"Jl.Taklim,NangkaRangkapanjayaRangkapanJaya,Depok",Rp674.000.000,Depok,106.8138131,-6.4074657
2581,"JalanWirobrajanWirobrajan,Yogyakarta",Rp1.500.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
2582,"Indonesia,Sleman,KampungFlorySleman",Rp1.100.000.000,Sleman,110.38129042693123,-7.6894175
2583,"TanjungBenoaNusaDua,Badung",Rp12.500.000.000,Badung,113.3703238,-7.1227296
2584,"Indonesia,DKIJakarta,JakartaTimur,JakartaGardenCityCakung,JakartaTimur",Rp2.300.000.000,Jakarta Timur,106.88222894692834,-6.26289085
2585,"Jimbaran,Badung",Rp950.000.000,Badung,113.3703238,-7.1227296
2586,"Indonesia,Lampung,BandarLampung,JalanSenopati1PerumnasWayHalim,BandarLampung",Rp225.000.000,Bandar Lampung,105.2643742,-5.4460713
2587,"Legok,Tangerang",Rp145.000.000,Tangerang,106.6384468,-6.1760311
2588,"Jl.ArdeNo.22A,RT.3/RW.6,Laladon,Ciomas,Bogor,JawaBaratCiomas,Bogor",Rp137.500.000,Bogor,106.7972421,-6.5962986
2589,"RangkapanJaya,Depok",Rp900.000.000,Depok,106.8138131,-6.4074657
2590,"TambunSelatan,Bekasi",Rp800.000.000,Bekasi,106.9945444,-6.2349858
2591,"Megamendung,Bogor",Rp8.800.000.000,Bogor,106.7972421,-6.5962986
2592,"JlmataharipenamparandenpasarbaratPadangsambianKaja,Denpasar",Rp550.000.000,Denpasar,115.2191175,-8.6524973
2593,"Tebet,JakartaSelatan",Rp2.715.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2594,"Jl.Jend.AhmadYaniNo.1BekasiBaratMargajaya,Bekasi",Rp435.000.000,Bekasi,106.9945444,-6.2349858
2595,"Citraland,Surabaya",Rp872.200.000,Surabaya,112.7378266,-7.2459717
2596,"Indonesia,BandungKabupaten,KopoPermaiKopo,Bandung",Rp1.200.000.000,Bandung,107.6049539,-6.9344694
2597,"Indonesia,BandungKabupaten,PasirLuhurAntapani,Bandung",Rp192.500.000,Bandung,107.6049539,-6.9344694
2598,"JalantirtayasasukabumiKedamaian,BandarLampung",Rp500.000.000,Bandar Lampung,105.2643742,-5.4460713
2599,"Jl.KaranganyarRaya,Tegalsari,Wedomartani,Kec.Ngemplak,KabupatenSleman,DaerahIstimewaYogyakarta55584Ngemplak,Sleman",Kontakagenuntukharga,Sleman,110.38129042693123,-7.6894175
2600,"jlkebunkembangcikampekCikampek,Karawang",Rp200.000.000,Karawang,107.307897,-6.3042012
2601,Bekasi,Rp426.000.000,Bekasi,106.9945444,-6.2349858
2602,"Imogiri,Bantul",Rp900.000.000,Bantul,110.38555335898621,-7.89825435
2603,"jlrayasawangan,pancoranmasdepokPancoranMas,Depok",Rp785.000.000,Depok,106.8138131,-6.4074657
2604,"Jl.karyaKasihJohorGedungJohor,Medan",Rp875.000.000,Medan,98.6738261,3.5896654
2605,"Tunggulwulung,Malang",Rp599.500.000,Malang,112.6340291,-7.9771206
2606,"Rancaekek,Bandung",Rp300.000.000,Bandung,107.6049539,-6.9344694
2607,"Pandowoharjo,Cepit,Sewon,Bantul,DIYogyakartaSewon,Bantul",Rp283.200.000,Bantul,110.38555335898621,-7.89825435
2608,"JlBulukertoKotaBatuBumiaji,Batu",Rp452.000.000,Batu,112.5269482,-7.8711667
2609,"Indonesia,MalangKota,JalanTgpOro-oroDowo,Malang",Rp20.000.000.000,Malang,112.6340291,-7.9771206
2610,"PantaiIndahKapuk,JakartaUtara",Rp39.000.000.000,Jakarta Utara,106.90069022428446,-6.136197
2611,"Indonesia,MalangKabupaten,JalanGreenwoodGolfUtamaBlimbing,Malang",Rp1.850.000.000,Malang,112.6340291,-7.9771206
2612,"Katapang,Bandung",Rp200.902.945,Bandung,107.6049539,-6.9344694
2613,"Cigadung,Bandung",Rp1.274.000.000,Bandung,107.6049539,-6.9344694
2614,"Jl.TukadDalemKutuhNusaDuaNusaDua,Badung",Rp4.550.000.000,Badung,113.3703238,-7.1227296
2615,"Indonesia,Sidoarjo,JalanRayaCemengkalangCemenkalang,Sidoarjo",Rp558.000.000,Sidoarjo,112.66022171549456,-7.4559622
2616,"Indonesia,Denpasar,JalanGunungAthenaPadangsambianKelod,Denpasar",Rp1.200.000.000,Denpasar,115.2191175,-8.6524973
2617,"GrhaCandiGolfBoulevardNo.1,Jangli–Kasipah,Candisari,Semarang",Kontakagenuntukharga,Semarang,110.4229104,-6.9903988
2618,"Indonesia,40162,BandungKota,SukajadiSukasari,Bandung",Rp27.660.000.000,Bandung,107.6049539,-6.9344694
2619,"Indonesia,JakartaSelatan,JalanDepluRayaPondokPinang,JakartaSelatan",Rp4.955.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2620,"Cilodong,Depok",Rp560.000.000,Depok,106.8138131,-6.4074657
2621,"Jl.BantarGebangSetuNo.51,Cimuning,MustikaJaya,Bekasi",Rp674.000.000,Bekasi,106.9945444,-6.2349858
2622,"AlamSutera,TangerangSelatan",Rp1.581.930.000,Tangerang,106.6384468,-6.1760311
2623,"Indonesia,Sleman,JalanRayaTajemMaguwoharjo,Sleman",Rp825.000.000,Sleman,110.38129042693123,-7.6894175
2624,"Indonesia,MalangKota,KomplekRukoSawojajarKedungkandang,Malang",Rp4.500.000.000,Malang,112.6340291,-7.9771206
2625,"Jl.RungkutIndustriRaya,RungkutKidul,Kec.Rungkut,KotaSBY,JawaTimur60292RungkutIndustri,Surabaya",Rp4.800.000.000,Surabaya,112.7378266,-7.2459717
2626,"purigadingresidenceJimbaran,Badung",Rp1.850.000.000,Badung,113.3703238,-7.1227296
2627,"IndonesiaBandungBaratLembangLembang,Bandung",Rp218.000.000,Bandung,107.6049539,-6.9344694
2628,"Dramaga,Bogor",Rp950.000.000,Bogor,106.7972421,-6.5962986
2629,"NusaDua,Badung",Rp3.300.000.000,Badung,113.3703238,-7.1227296
2630,"Girimekar,Cilengkrang,Bandung,JawaBaratCilengkrang,Bandung",Rp204.000.000,Bandung,107.6049539,-6.9344694
2631,"Indonesia,10220,JakartaPusat,JalanK.H.MasMansyurTanahAbang,JakartaPusat",Rp2.980.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
2632,"JalanRayaCibubur–CileungsiKM4,Cileungsi,Bogor",Rp788.192.472,Bogor,106.7972421,-6.5962986
2633,"Indonesia,16738,BogorKabupaten,Caringin,JalanRayaBogorSukabumiCaringin,Bogor",Rp4.000.000.000,Bogor,106.7972421,-6.5962986
2634,"PasarRebo,JakartaTimur",Rp350.000.000,Jakarta Timur,106.88222894692834,-6.26289085
2635,"JimbaranJimbaran,Badung",Rp14.377.500.000,Badung,113.3703238,-7.1227296
2636,"Jl.JongkeKidul,JongkeTengah,Sendangadi,Kec.Mlati,KabupatenSleman,DaerahIstimewaYogyakartaMlati,Sleman",Rp1.500.000.000,Sleman,110.38129042693123,-7.6894175
2637,"Indonesia,BandarLampung,Sukarame,PerumKOPRIWayHalimPermai,BandarLampung",Rp485.000.000,Bandar Lampung,105.2643742,-5.4460713
2638,"Jl.RayaUbudNo.1PeliatanUbudUbud,Gianyar",Rp2.847.500.000,Gianyar,115.32605401537212,-8.5482357
2639,"Dago,Bandung",Rp218.000.000,Bandung,107.6049539,-6.9344694
2640,"jlcandisaritimurdepanpasarmricansemarangCandisari,Semarang",Rp975.000.000,Semarang,110.4229104,-6.9903988
2641,"Jl.JongkeKidul,JongkeTengah,Sendangadi,Kec.Mlati,KabupatenSleman,DaerahIstimewaYogyakartaMlati,Sleman",Rp1.500.000.000,Sleman,110.38129042693123,-7.6894175
2642,"Indonesia,45271,Indramayu,JalanJatibarangLohbenerWidasari,Indramayu",Rp65.000.000,Indramayu,103.7798337,-4.0517644
2643,"Dago,Bandung",Rp218.000.000,Bandung,107.6049539,-6.9344694
2644,"KelapaGading,JakartaUtara",Rp2.700.000.000,Jakarta Utara,106.90069022428446,-6.136197
2645,"DesaBlendungSubang,Subang",Rp150.500.000,Subang,107.7587397,-6.5689807
2646,"Amplas,Medan",Rp260.000.000,Medan,98.6738261,3.5896654
2647,"Tunggulwulung,MalangMalang",Rp550.000.000,Malang,112.6340291,-7.9771206
2648,"BerabanSelemadeg,Tabanan",Rp1.430.000.000,Tabanan,115.1265683,-8.5392306
2649,JLGunungAndakasaGatsuBaratDenpasar,Rp1.300.000.000,Denpasar,115.2191175,-8.6524973
2650,"DesaAlasangkerAlasangker,Buleleng",Rp200.000.000,Buleleng,122.2235198,-3.0635191
2651,"Jl.BukitDagoNo.Utama,Rawakalong,Kec.Gn.Sindur,Bogor,JawaBarat16340BumiSerpongDamai,TangerangSelatan",Rp759.000.000,Tangerang,106.6384468,-6.1760311
2652,"JlRayaDiengAtasMalangDau,Malang",Rp465.000.000,Malang,112.6340291,-7.9771206
2653,"jalanplalanganPatrang,Jember",Rp50.000.000,Jember,113.7021772,-8.1688563
2654,"Cileungsi,Bogor",Rp231.000.000,Bogor,106.7972421,-6.5962986
2655,"Jln.CibiruhilirCibiruHilir,Bandung",Rp460.000.000,Bandung,107.6049539,-6.9344694
2656,"Jl.Sangkanhurip,Katapang,BandungKatapang,Bandung",Rp225.156.000,Bandung,107.6049539,-6.9344694
2657,"Jl.RayaPeringPering,Gianyar",Rp320.650.000,Gianyar,115.32605401537212,-8.5482357
2658,"Pengasih,Kulonprogo,wates,YogyakartaPengasih,KulonProgo",Rp204.000.000,Kulon Progo,110.14798278891979,-7.8123076000000005
2659,"Cibiru,Bandung",Rp325.500.000,Bandung,107.6049539,-6.9344694
2660,"Cikampek,Karawang",Rp150.500.000,Karawang,107.307897,-6.3042012
2661,"SUTERAVICTORIAALAMSUTERAAlamSutera,TangerangSelatan",Rp3.315.000.000,Tangerang,106.6384468,-6.1760311
2662,"JalanTamanSiswaUmbulharjo,Yogyakarta",Rp1.655.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
2663,"Jl.GarudaCinere,Depok",Rp975.000.000,Depok,106.8138131,-6.4074657
2664,"ApartemenLagoonBekasiJaya,Bekasi",Rp320.000.000,Bekasi,106.9945444,-6.2349858
2665,"jl.tambaksari,kedungmonggo,pakisajiPakisaji,Malang",Rp475.000.000,Malang,112.6340291,-7.9771206
2666,"Sleman,PrambananPrambanan,Sleman",Rp1.450.000.000,Sleman,110.38129042693123,-7.6894175
2667,"Cibaduyut,Bandung",Rp725.000.000,Bandung,107.6049539,-6.9344694
2668,"JalanHamengkubuwonoIX,UjungMenteng,Cakung,JakartaTimur",Rp3.730.430.000,Jakarta Timur,106.88222894692834,-6.26289085
2669,"Tamalanrea,Makassar",Rp2.873.010.000,Makassar,119.4124282,-5.1342962
2670,"Jl.TunAbdulRazakRomangpolong,Gowa",Rp700.000.000,Gowa,119.76679028909466,-5.32907165
2671,"Indonesia,Sleman,Kalasan,JalanSambisariKalasan,Sleman",Rp616.000.000,Sleman,110.38129042693123,-7.6894175
2672,"Indonesia,29444,Batam,JalanRayaMarinaCityBatuAji,Batam",Rp445.000.000,Batam,104.0378246,1.1061034
2673,"JlnKrobokanKerobokanKaja,Badung",Rp3.500.000.000,Badung,113.3703238,-7.1227296
2674,"JalanHangLekiuNongsa,Batam",Rp1.300.000.000,Batam,104.0378246,1.1061034
2675,"CibeunyingKidul,Bandung",Rp950.000.000,Bandung,107.6049539,-6.9344694
2676,"Jl.GunungBatuPasteur,Bandung",Rp986.000.000,Bandung,107.6049539,-6.9344694
2677,"Indonesia,40162,BandungKota,SukajadiSukajadi,Bandung",Rp12.800.000.000,Bandung,107.6049539,-6.9344694
2678,"Indonesia,65126,MalangKota,JalanPahlawanBlimbing,Malang",Rp499.000.000,Malang,112.6340291,-7.9771206
2679,"JalanCinangkaRaya,Sarua,Bojongsari,Depok",Rp1.233.000.000,Depok,106.8138131,-6.4074657
2680,"Indonesia,Depok,JalanTapakIILimo,Depok",Rp358.418.592,Depok,106.8138131,-6.4074657
2681,"Indonesia,65313,Batu,Batu,JalanPanglimaSudirmanPesanggrahan,Batu",Rp2.200.000.000,Batu,112.5269482,-7.8711667
2682,"Sedati,Sidoarjo",Rp800.000.000,Sidoarjo,112.66022171549456,-7.4559622
2683,"Cibiru,Bandung",Rp325.500.000,Bandung,107.6049539,-6.9344694
2684,JalanAmperaKotaPontianakPontianak,Rp700.000.000,Pontianak,109.3447488,-0.0226903
2685,"PondokBambu,JakartaTimur",Rp3.600.000.000,Jakarta Timur,106.88222894692834,-6.26289085
2686,"CitraLandCitySamarindaSungaiPinangLuar,Samarinda",Rp686.701.581,Samarinda,117.1393089,-0.5017804
2687,"jlcandisaritimurdepanpasarmricansemarangCandisari,Semarang",Rp975.000.000,Semarang,110.4229104,-6.9903988
2688,"Cibaduyut,Bandung",Rp725.000.000,Bandung,107.6049539,-6.9344694
2689,"DesaAlasangkerAlasangker,Buleleng",Rp200.000.000,Buleleng,122.2235198,-3.0635191
2690,"Amplas,Medan",Rp260.000.000,Medan,98.6738261,3.5896654
2691,JLGunungAndakasaGatsuBaratDenpasar,Rp1.300.000.000,Denpasar,115.2191175,-8.6524973
2692,"Tunggulwulung,MalangMalang",Rp550.000.000,Malang,112.6340291,-7.9771206
2693,"Jl.DukuhVKramatJati,JakartaTimur",Rp2.220.000.000,Jakarta Timur,106.88222894692834,-6.26289085
2694,"Jl.Sangkanhurip,Katapang,BandungKatapang,Bandung",Rp225.156.000,Bandung,107.6049539,-6.9344694
2695,"kp.lembahneundetmegamendungbogorMegamendung,Bogor",Rp350.000.000,Bogor,106.7972421,-6.5962986
2696,"Temon,KulonProgo",Rp1.485.000.000,Kulon Progo,110.14798278891979,-7.8123076000000005
2697,"Jln.CibiruhilirCibiruHilir,Bandung",Rp460.000.000,Bandung,107.6049539,-6.9344694
2698,"JalanTamanSiswaUmbulharjo,Yogyakarta",Rp1.655.000.000,Yogyakarta,110.36722565020224,-7.9778383999999996
2699,"SUTERAVICTORIAALAMSUTERAAlamSutera,TangerangSelatan",Rp3.315.000.000,Tangerang,106.6384468,-6.1760311
2700,"Indonesia,Sleman,Kalasan,JalanSambisariKalasan,Sleman",Rp616.000.000,Sleman,110.38129042693123,-7.6894175
2701,"Indonesia,Depok,JalanTapakIILimo,Depok",Rp358.418.592,Depok,106.8138131,-6.4074657
2702,"Pengasinan,Depok",Rp460.000.000,Depok,106.8138131,-6.4074657
2703,"Jl.AhmadYaniUtaraLumintangdenpasarBaliPeguyangan,Denpasar",Rp875.000.000,Denpasar,115.2191175,-8.6524973
2704,"Cipinang,JakartaTimur",Rp2.300.000.000,Jakarta Timur,106.88222894692834,-6.26289085
2705,"JalanGatotSubrotoKav.1-3,KaretSemanggi,JakartaSelatan",Kontakagenuntukharga,Jakarta Selatan,106.80486324917382,-6.28381815
2706,"TamansariClusterLihaga1Mapanget,Manado",Kontakagenuntukharga,Manado,124.8408708,1.4900578
2707,"SamporaCisauk,Tangerang",Rp1.500.000.000,Tangerang,106.6384468,-6.1760311
2708,"Cengkareng,JakartaBarat",Rp2.330.790.000,Jakarta Barat,106.74389124027667,-6.16156235
2709,"Indonesia,12520,JakartaSelatan,JalanBaungKebagusan,JakartaSelatan",Rp450.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2710,JLTENJOBogor,Rp218.400.000,Bogor,106.7972421,-6.5962986
2711,"Beji,Depok",Rp928.000.000,Depok,106.8138131,-6.4074657
2712,"Indonesia,TangerangSelatan,JalanMaleoRayaBintaro,TangerangSelatan",Rp2.750.000.000,Tangerang,106.6384468,-6.1760311
2713,"JalanLetkolAtangSanjaya,DesaBantarJayaKecamatanBantarKambing,RancaBungur,Bogor",Rp834.200.000,Bogor,106.7972421,-6.5962986
2714,"Indonesia,JakartaPusat,JalanPetojoSabangan2Cideng,JakartaPusat",Rp9.000.000.000,Jakarta Pusat,106.84287153600738,-6.18233995
2715,"Indonesia,Bandung,PanyileukanCibiru,Bandung",Rp385.000.000,Bandung,107.6049539,-6.9344694
2716,"Semanu,GunungKidul",Rp85.000.000,Gunung Kidul,112.1982,-8.1674
2717,"Jl.RayaPLNGandulCinereDepokGandul,Depok",Kontakagenuntukharga,Depok,106.8138131,-6.4074657
2718,"Indonesia,65126,MalangKota,JalanPahlawanBlimbing,Malang",Rp499.000.000,Malang,112.6340291,-7.9771206
2719,"Cilodong,Depok",Rp500.000.000,Depok,106.8138131,-6.4074657
2720,JalanAiranRayaGg.KutilangWayHuiBandarLampung,Rp225.000.000,Lampung,105.0272986,-4.8555039
2721,"Indonesia,Depok,Limo,JalanRotanCinere,Depok",Rp875.945.708,Depok,106.8138131,-6.4074657
2722,"Jagakarsa,JakartaSelatan",Rp2.000.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2723,"Canggu,Badung",Rp5.500.000.000,Badung,113.3703238,-7.1227296
2724,"Indonesia,12510,JakartaSelatan,JalanPejatenRayaPejaten,JakartaSelatan",Rp1.200.000.000,Jakarta Selatan,106.80486324917382,-6.28381815
2725,"Kesambi,Cirebon",Rp950.000.000,Cirebon,108.5608483,-6.7137044
2726,"Indonesia,JakartaBarat,JalanTamanKedoyaBaruKedoya,JakartaBarat",Rp4.200.000.000,Jakarta Barat,106.74389124027667,-6.16156235
2727,"Ubung,Denpasar",Rp690.000.000,Denpasar,115.2191175,-8.6524973
2728,"Indonesia,Sidoarjo,JalanTambakCemandiSedati,Sidoarjo",Rp250.000.000,Sidoarjo,112.66022171549456,-7.4559622
2729,"Taman,Madiun",Rp896.000.000,Madiun,111.67319262808837,-7.61188765
2730,"KpCiroyomKelurahanPadaasihKecamatanCisaatKabupatenSukabumiCisaat,Sukabumi",Rp1.100.000.000,Sukabumi,106.9265095,-6.9199289
2731,"Wirobrajan,KotaYogyakarta,DIYogyakartaWirobrajan,Yogyakarta",Rp576.800.000,Yogyakarta,110.36722565020224,-7.9778383999999996
